usage_id,service_call_id,part_id,quantity_used,usage_date
2643,1284,122,3,2024-11-28
2644,1284,117,2,2024-11-28
2645,1284,24,5,2024-11-28
2646,1285,53,3,2024-09-24
2647,1285,87,2,2024-09-24
2648,1285,25,4,2024-09-24
2649,1287,165,2,2025-01-21
2650,1287,147,2,2025-01-21
2651,1287,184,2,2025-01-21
2652,1288,55,4,2024-10-05
2653,1288,183,3,2024-10-05
2654,1289,174,2,2025-05-18
2655,1289,67,3,2025-05-18
2656,1290,169,1,2025-03-15
2657,1290,65,2,2025-03-15
2658,1290,189,5,2025-03-15
2659,1290,36,5,2025-03-15
2660,1292,103,2,2025-07-16
2661,1292,64,1,2025-07-16
2662,1292,187,1,2025-07-16
2663,1292,31,3,2025-07-16
2664,1294,147,3,2024-09-25
2665,1294,16,2,2024-09-25
2666,1294,89,4,2024-09-25
2667,1294,117,1,2024-09-25
2668,1295,12,2,2025-07-02
2669,1295,39,5,2025-07-02
2670,1296,106,5,2025-04-08
2671,1296,142,1,2025-04-08
2672,1296,35,3,2025-04-08
2673,1296,48,1,2025-04-08
2674,1297,144,4,2025-06-08
2675,1297,184,4,2025-06-08
2676,1297,69,4,2025-06-08
2677,1298,157,4,2025-02-07
2678,1298,33,5,2025-02-07
2679,1300,155,1,2024-12-08
2680,1300,77,5,2024-12-08
2681,1300,3,4,2024-12-08
2682,1300,96,4,2024-12-08
2683,1301,37,1,2024-12-13
2684,1302,188,2,2025-05-18
2685,1302,98,3,2025-05-18
2686,1302,53,5,2025-05-18
2687,1302,120,4,2025-05-18
2688,1303,117,4,2024-12-10
2689,1303,39,1,2024-12-10
2690,1303,3,1,2024-12-10
2691,1303,19,3,2024-12-10
2692,1304,187,4,2024-07-23
2693,1304,48,1,2024-07-23
2694,1305,172,4,2024-12-14
2695,1305,40,4,2024-12-14
2696,1305,65,2,2024-12-14
2697,1306,86,5,2025-04-16
2698,1306,63,4,2025-04-16
2699,1306,186,1,2025-04-16
2700,1306,197,2,2025-04-16
2701,1307,39,3,2024-09-17
2702,1310,138,3,2024-11-06
2703,1310,34,2,2024-11-06
2704,1310,22,2,2024-11-06
2705,1311,65,4,2024-12-28
2706,1311,12,1,2024-12-28
2707,1313,165,1,2024-10-10
2708,1313,14,1,2024-10-10
2709,1314,163,4,2025-01-28
2710,1314,49,3,2025-01-28
2711,1315,11,5,2025-05-05
2712,1315,17,5,2025-05-05
2713,1316,188,3,2025-05-31
2714,1316,54,1,2025-05-31
2715,1316,37,1,2025-05-31
2716,1316,198,2,2025-05-31
2717,1318,129,1,2025-02-16
2718,1318,117,5,2025-02-16
2719,1319,188,2,2025-01-31
2720,1321,9,1,2024-11-13
2721,1321,200,5,2024-11-13
2722,1321,72,1,2024-11-13
2723,1322,28,2,2025-03-11
2724,1322,17,4,2025-03-11
2725,1323,49,3,2024-10-26
2726,1326,82,5,2024-09-15
2727,1327,139,2,2024-09-16
2728,1329,16,3,2024-12-12
2729,1329,119,4,2024-12-12
2730,1329,107,1,2024-12-12
2731,1329,53,3,2024-12-12
2732,1330,45,3,2025-05-15
2733,1330,197,2,2025-05-15
2734,1330,139,1,2025-05-15
2735,1330,153,2,2025-05-15
2736,1331,79,3,2025-06-15
2737,1332,143,2,2025-05-28
2738,1333,145,1,2024-11-03
2739,1333,13,2,2024-11-03
2740,1334,49,4,2025-07-13
2741,1334,62,5,2025-07-13
2742,1335,58,3,2024-11-28
2743,1335,133,4,2024-11-28
2744,1335,37,5,2024-11-28
2745,1335,65,3,2024-11-28
2746,1336,138,3,2024-09-29
2747,1337,107,5,2025-04-25
2748,1337,55,5,2025-04-25
2749,1338,46,5,2025-07-11
2750,1338,19,3,2025-07-11
2751,1338,164,2,2025-07-11
2752,1338,4,3,2025-07-11
2753,1340,28,4,2024-11-26
2754,1340,21,4,2024-11-26
2755,1340,135,1,2024-11-26
2756,1342,173,5,2025-07-22
2757,1343,194,5,2024-10-09
2758,1343,74,1,2024-10-09
2759,1343,128,1,2024-10-09
2760,1343,46,1,2024-10-09
2761,1344,21,5,2025-03-06
2762,1344,195,1,2025-03-06
2763,1344,183,1,2025-03-06
2764,1344,102,2,2025-03-06
2765,1345,79,2,2025-01-25
2766,1346,17,4,2025-02-18
2767,1346,152,1,2025-02-18
2768,1347,157,3,2024-07-27
2769,1347,99,5,2024-07-27
2770,1347,84,5,2024-07-27
2771,1347,133,3,2024-07-27
2772,1348,150,1,2024-10-12
2773,1350,135,3,2025-04-03
2774,1350,135,1,2025-04-03
2775,1350,34,2,2025-04-03
2776,1351,191,1,2024-09-06
2777,1351,91,1,2024-09-06
2778,1353,88,5,2024-09-20
2779,1353,55,3,2024-09-20
2780,1353,170,5,2024-09-20
2781,1354,7,1,2025-01-13
2782,1354,32,5,2025-01-13
2783,1354,120,2,2025-01-13
2784,1355,87,2,2024-12-03
2785,1355,55,2,2024-12-03
2786,1356,11,1,2024-07-27
2787,1356,131,5,2024-07-27
2788,1357,188,5,2025-02-26
2789,1357,139,1,2025-02-26
2790,1357,92,4,2025-02-26
2791,1358,8,5,2025-01-26
2792,1359,13,3,2024-11-26
2793,1359,9,5,2024-11-26
2794,1359,122,2,2024-11-26
2795,1359,109,1,2024-11-26
2796,1360,192,5,2024-12-27
2797,1360,121,1,2024-12-27
2798,1360,129,3,2024-12-27
2799,1360,160,2,2024-12-27
2800,1361,32,5,2024-12-14
2801,1361,197,2,2024-12-14
2802,1361,50,2,2024-12-14
2803,1362,64,4,2024-08-05
2804,1362,134,4,2024-08-05
2805,1362,15,1,2024-08-05
2806,1362,88,1,2024-08-05
2807,1363,179,3,2024-10-25
2808,1363,170,5,2024-10-25
2809,1363,117,2,2024-10-25
2810,1365,35,5,2024-10-12
2811,1365,13,4,2024-10-12
2812,1365,60,4,2024-10-12
2813,1365,138,1,2024-10-12
2814,1366,38,4,2024-12-04
2815,1366,144,2,2024-12-04
2816,1367,44,5,2024-11-19
2817,1367,148,3,2024-11-19
2818,1368,97,5,2025-05-08
2819,1368,181,2,2025-05-08
2820,1368,9,5,2025-05-08
2821,1369,33,5,2025-01-14
2822,1369,55,1,2025-01-14
2823,1369,8,3,2025-01-14
2824,1369,47,5,2025-01-14
2825,1370,3,1,2024-11-04
2826,1370,2,4,2024-11-04
2827,1370,37,3,2024-11-04
2828,1370,99,1,2024-11-04
2829,1371,180,4,2025-05-19
2830,1371,193,5,2025-05-19
2831,1371,146,5,2025-05-19
2832,1371,192,2,2025-05-19
2833,1372,55,4,2025-01-06
2834,1372,123,5,2025-01-06
2835,1372,54,2,2025-01-06
2836,1372,185,5,2025-01-06
2837,1373,78,3,2025-06-08
2838,1373,192,4,2025-06-08
2839,1373,164,5,2025-06-08
2840,1373,133,2,2025-06-08
2841,1374,166,2,2024-10-20
2842,1374,182,3,2024-10-20
2843,1374,29,3,2024-10-20
2844,1374,191,5,2024-10-20
2845,1376,143,3,2025-05-01
2846,1376,125,5,2025-05-01
2847,1377,42,1,2025-06-07
2848,1377,82,2,2025-06-07
2849,1379,126,5,2025-07-13
2850,1380,179,1,2024-08-25
2851,1380,126,4,2024-08-25
2852,1380,159,3,2024-08-25
2853,1381,77,5,2024-07-29
2854,1383,118,2,2025-03-18
2855,1383,143,4,2025-03-18
2856,1385,144,4,2025-01-24
2857,1385,122,2,2025-01-24
2858,1385,16,5,2025-01-24
2859,1387,165,5,2025-05-26
2860,1389,112,2,2025-02-17
2861,1389,158,4,2025-02-17
2862,1390,103,1,2024-10-08
2863,1390,19,5,2024-10-08
2864,1390,189,4,2024-10-08
2865,1390,68,1,2024-10-08
2866,1391,21,4,2024-11-08
2867,1391,37,5,2024-11-08
2868,1391,3,2,2024-11-08
2869,1391,150,4,2024-11-08
2870,1392,154,2,2025-05-14
2871,1392,89,5,2025-05-14
2872,1392,69,1,2025-05-14
2873,1392,197,5,2025-05-14
2874,1393,77,4,2025-01-14
2875,1395,72,2,2025-04-26
2876,1395,134,5,2025-04-26
2877,1395,7,3,2025-04-26
2878,1396,78,1,2024-12-01
2879,1396,100,3,2024-12-01
2880,1396,128,2,2024-12-01
2881,1396,3,5,2024-12-01
2882,1397,10,1,2025-01-09
2883,1397,129,5,2025-01-09
2884,1397,110,2,2025-01-09
2885,1398,3,4,2024-07-26
2886,1398,79,5,2024-07-26
2887,1399,171,2,2024-10-23
2888,1399,68,1,2024-10-23
2889,1399,105,2,2024-10-23
2890,1400,13,5,2025-04-12
2891,1400,125,4,2025-04-12
2892,1400,186,2,2025-04-12
2893,1402,128,5,2025-03-23
2894,1403,55,3,2025-05-05
2895,1403,30,1,2025-05-05
2896,1405,7,3,2025-03-12
2897,1405,37,2,2025-03-12
2898,1405,136,2,2025-03-12
2899,1405,25,1,2025-03-12
2900,1406,154,1,2025-03-01
2901,1406,28,3,2025-03-01
2902,1408,178,2,2025-07-02
2903,1408,146,3,2025-07-02
2904,1409,30,2,2024-12-27
2905,1410,73,5,2025-06-21
2906,1410,76,1,2025-06-21
2907,1411,102,2,2025-04-30
2908,1411,18,3,2025-04-30
2909,1412,87,3,2024-08-05
2910,1412,170,2,2024-08-05
2911,1414,2,1,2024-09-19
2912,1415,175,1,2024-12-16
2913,1415,42,5,2024-12-16
2914,1415,84,3,2024-12-16
2915,1416,163,3,2025-05-25
2916,1416,71,3,2025-05-25
2917,1416,131,4,2025-05-25
2918,1418,114,5,2025-02-02
2919,1418,96,5,2025-02-02
2920,1419,166,2,2024-11-05
2921,1419,47,4,2024-11-05
2922,1419,14,1,2024-11-05
2923,1420,98,1,2024-08-15
2924,1420,70,4,2024-08-15
2925,1420,198,4,2024-08-15
2926,1422,180,1,2024-12-12
2927,1422,34,1,2024-12-12
2928,1422,72,4,2024-12-12
2929,1424,132,3,2024-07-31
2930,1424,79,5,2024-07-31
2931,1424,171,4,2024-07-31
2932,1424,39,1,2024-07-31
2933,1425,106,4,2024-10-02
2934,1425,34,4,2024-10-02
2935,1426,58,3,2025-04-10
2936,1426,133,5,2025-04-10
2937,1428,98,1,2024-09-04
2938,1428,63,5,2024-09-04
2939,1428,181,3,2024-09-04
2940,1428,63,5,2024-09-04
2941,1429,38,3,2024-09-29
2942,1429,192,2,2024-09-29
2943,1430,125,4,2025-07-15
2944,1430,49,5,2025-07-15
2945,1431,13,4,2025-07-22
2946,1432,1,5,2025-07-19
2947,1432,178,2,2025-07-19
2948,1432,88,4,2025-07-19
2949,1433,52,4,2025-01-17
2950,1433,166,3,2025-01-17
2951,1433,155,2,2025-01-17
2952,1435,31,4,2024-07-31
2953,1435,193,2,2024-07-31
2954,1435,81,3,2024-07-31
2955,1435,33,5,2024-07-31
2956,1436,78,5,2025-02-03
2957,1436,117,2,2025-02-03
2958,1437,55,4,2024-08-16
2959,1437,10,2,2024-08-16
2960,1437,115,4,2024-08-16
2961,1437,61,2,2024-08-16
2962,1438,113,1,2025-02-06
2963,1438,198,4,2025-02-06
2964,1439,108,1,2025-01-10
2965,1439,176,1,2025-01-10
2966,1439,51,4,2025-01-10
2967,1441,147,1,2024-11-16
2968,1442,14,4,2025-06-19
2969,1443,39,3,2024-10-28
2970,1443,47,4,2024-10-28
2971,1443,43,3,2024-10-28
2972,1443,26,1,2024-10-28
2973,1444,65,4,2025-06-09
2974,1445,93,5,2024-07-31
2975,1445,22,3,2024-07-31
2976,1445,57,2,2024-07-31
2977,1446,133,5,2024-09-01
2978,1447,151,5,2024-11-06
2979,1447,71,2,2024-11-06
2980,1447,87,5,2024-11-06
2981,1447,8,4,2024-11-06
2982,1448,187,4,2025-07-10
2983,1448,180,1,2025-07-10
2984,1449,93,3,2025-01-24
2985,1449,99,3,2025-01-24
2986,1450,8,2,2024-08-11
2987,1450,45,3,2024-08-11
2988,1450,153,3,2024-08-11
2989,1451,51,3,2024-09-12
2990,1451,177,1,2024-09-12
2991,1452,140,2,2025-05-16
2992,1452,43,3,2025-05-16
2993,1452,173,1,2025-05-16
2994,1452,147,1,2025-05-16
2995,1453,191,3,2025-03-10
2996,1453,3,2,2025-03-10
2997,1453,170,4,2025-03-10
2998,1454,4,1,2025-01-06
2999,1454,156,3,2025-01-06
3000,1454,18,2,2025-01-06
3001,1454,87,5,2025-01-06
3002,1455,10,1,2024-12-07
3003,1456,171,4,2025-05-21
3004,1457,66,3,2024-08-18
3005,1458,166,5,2025-07-15
3006,1458,132,3,2025-07-15
3007,1459,170,3,2024-09-04
3008,1459,127,5,2024-09-04
3009,1460,81,3,2025-04-12
3010,1460,14,2,2025-04-12
3011,1460,179,3,2025-04-12
3012,1461,29,5,2024-10-12
3013,1461,116,1,2024-10-12
3014,1461,46,4,2024-10-12
3015,1462,76,1,2025-02-13
3016,1462,61,3,2025-02-13
3017,1462,168,2,2025-02-13
3018,1462,190,5,2025-02-13
3019,1463,96,2,2024-12-19
3020,1463,134,1,2024-12-19
3021,1463,173,4,2024-12-19
3022,1463,166,4,2024-12-19
3023,1464,43,4,2025-02-20
3024,1464,77,2,2025-02-20
3025,1464,192,1,2025-02-20
3026,1465,196,1,2025-01-22
3027,1465,180,3,2025-01-22
3028,1465,138,1,2025-01-22
3029,1465,18,4,2025-01-22
3030,1468,172,2,2025-06-03
3031,1470,131,1,2024-08-24
3032,1471,96,3,2025-06-11
3033,1471,170,2,2025-06-11
3034,1471,184,1,2025-06-11
3035,1472,81,4,2025-06-07
3036,1472,76,3,2025-06-07
3037,1472,11,4,2025-06-07
3038,1472,153,1,2025-06-07
3039,1474,172,4,2025-06-15
3040,1474,39,1,2025-06-15
3041,1474,198,2,2025-06-15
3042,1475,100,3,2024-08-08
3043,1476,36,4,2025-04-24
3044,1476,102,1,2025-04-24
3045,1476,179,5,2025-04-24
3046,1476,115,4,2025-04-24
3047,1477,196,5,2025-06-23
3048,1477,141,3,2025-06-23
3049,1478,102,4,2024-12-20
3050,1478,161,2,2024-12-20
3051,1480,39,4,2025-01-06
3052,1480,113,2,2025-01-06
3053,1480,102,4,2025-01-06
3054,1481,155,3,2025-02-12
3055,1481,149,3,2025-02-12
3056,1481,98,4,2025-02-12
3057,1483,148,5,2024-09-10
3058,1483,95,4,2024-09-10
3059,1483,186,4,2024-09-10
3060,1486,153,5,2024-09-28
3061,1486,174,3,2024-09-28
3062,1486,126,1,2024-09-28
3063,1486,35,2,2024-09-28
3064,1488,71,3,2024-08-06
3065,1488,122,1,2024-08-06
3066,1488,4,3,2024-08-06
3067,1489,91,3,2024-09-19
3068,1489,124,5,2024-09-19
3069,1489,110,1,2024-09-19
3070,1489,51,1,2024-09-19
3071,1490,147,4,2025-04-14
3072,1490,120,3,2025-04-14
3073,1491,92,5,2024-11-01
3074,1491,157,4,2024-11-01
3075,1491,137,5,2024-11-01
3076,1491,169,5,2024-11-01
3077,1492,141,3,2025-06-05
3078,1492,139,5,2025-06-05
3079,1492,103,4,2025-06-05
3080,1492,14,5,2025-06-05
3081,1498,169,4,2024-09-10
3082,1498,53,2,2024-09-10
3083,1499,84,5,2024-10-20
3084,1500,194,3,2025-03-29
3085,1500,117,4,2025-03-29
3086,1500,195,4,2025-03-29
3087,1500,149,3,2025-03-29
3088,1501,172,3,2024-11-07
3089,1501,166,5,2024-11-07
3090,1501,62,4,2024-11-07
3091,1501,128,3,2024-11-07
3092,1502,106,1,2024-10-09
3093,1502,24,1,2024-10-09
3094,1502,74,5,2024-10-09
3095,1503,23,2,2024-08-10
3096,1504,131,2,2025-04-20
3097,1504,156,3,2025-04-20
3098,1504,137,2,2025-04-20
3099,1505,11,2,2024-08-27
3100,1505,130,4,2024-08-27
3101,1505,97,3,2024-08-27
3102,1506,120,5,2024-07-27
3103,1506,192,1,2024-07-27
3104,1507,178,3,2025-02-16
3105,1508,149,4,2025-05-02
3106,1508,69,5,2025-05-02
3107,1509,190,5,2024-10-09
3108,1509,52,2,2024-10-09
3109,1510,177,5,2025-02-11
3110,1510,44,1,2025-02-11
3111,1511,48,3,2025-05-24
3112,1511,91,3,2025-05-24
3113,1511,110,2,2025-05-24
3114,1511,122,2,2025-05-24
3115,1513,4,3,2025-04-05
3116,1513,141,1,2025-04-05
3117,1513,21,4,2025-04-05
3118,1513,103,5,2025-04-05
3119,1514,7,4,2025-03-03
3120,1514,168,3,2025-03-03
3121,1515,170,5,2024-10-05
3122,1515,188,2,2024-10-05
3123,1515,99,2,2024-10-05
3124,1515,185,2,2024-10-05
3125,1518,142,3,2025-04-13
3126,1518,171,5,2025-04-13
3127,1518,193,5,2025-04-13
3128,1519,64,4,2025-04-05
3129,1519,70,2,2025-04-05
3130,1519,99,3,2025-04-05
3131,1520,130,1,2025-02-08
3132,1520,118,3,2025-02-08
3133,1520,35,2,2025-02-08
3134,1520,180,4,2025-02-08
3135,1521,179,2,2025-02-08
3136,1521,85,4,2025-02-08
3137,1521,66,1,2025-02-08
3138,1521,122,4,2025-02-08
3139,1522,173,2,2025-03-11
3140,1523,74,3,2025-03-08
3141,1524,118,2,2024-12-07
3142,1525,83,1,2025-01-21
3143,1525,60,2,2025-01-21
3144,1525,99,3,2025-01-21
3145,1526,96,4,2024-08-11
3146,1526,145,4,2024-08-11
3147,1527,38,3,2024-08-28
3148,1527,4,5,2024-08-28
3149,1527,197,3,2024-08-28
3150,1528,9,5,2025-02-22
3151,1528,9,5,2025-02-22
3152,1528,194,1,2025-02-22
3153,1528,21,4,2025-02-22
3154,1529,104,1,2025-04-06
3155,1531,135,4,2024-10-20
3156,1533,94,4,2024-11-13
3157,1533,72,1,2024-11-13
3158,1533,193,4,2024-11-13
3159,1534,81,2,2025-06-11
3160,1535,99,4,2025-06-14
3161,1535,126,1,2025-06-14
3162,1535,155,1,2025-06-14
3163,1535,51,4,2025-06-14
3164,1536,107,5,2024-09-14
3165,1537,166,3,2025-02-06
3166,1539,120,3,2024-09-14
3167,1539,187,3,2024-09-14
3168,1539,198,5,2024-09-14
3169,1541,68,3,2025-03-26
3170,1541,180,2,2025-03-26
3171,1541,27,5,2025-03-26
3172,1542,186,5,2024-11-20
3173,1543,138,4,2024-08-01
3174,1543,91,1,2024-08-01
3175,1544,27,1,2024-10-17
3176,1544,135,3,2024-10-17
3177,1544,82,4,2024-10-17
3178,1545,41,5,2024-10-12
3179,1545,87,4,2024-10-12
3180,1547,26,2,2025-05-08
3181,1547,77,2,2025-05-08
3182,1547,158,1,2025-05-08
3183,1547,60,2,2025-05-08
3184,1548,81,4,2025-02-04
3185,1548,7,1,2025-02-04
3186,1548,23,2,2025-02-04
3187,1549,87,5,2025-06-23
3188,1549,185,3,2025-06-23
3189,1549,66,2,2025-06-23
3190,1550,74,3,2024-10-05
3191,1552,158,2,2024-11-09
3192,1552,195,1,2024-11-09
3193,1552,88,4,2024-11-09
3194,1552,62,1,2024-11-09
3195,1553,32,1,2025-05-27
3196,1554,48,4,2025-06-22
3197,1554,172,3,2025-06-22
3198,1555,147,2,2024-11-28
3199,1555,34,1,2024-11-28
3200,1555,183,4,2024-11-28
3201,1556,171,2,2025-02-03
3202,1556,160,5,2025-02-03
3203,1556,185,1,2025-02-03
3204,1556,130,3,2025-02-03
3205,1557,37,1,2025-06-01
3206,1557,171,4,2025-06-01
3207,1558,94,2,2025-04-10
3208,1558,6,2,2025-04-10
3209,1559,120,5,2024-10-23
3210,1559,49,1,2024-10-23
3211,1560,77,1,2024-09-23
3212,1561,185,1,2024-12-14
3213,1561,132,1,2024-12-14
3214,1561,83,5,2024-12-14
3215,1562,200,5,2025-06-27
3216,1562,82,4,2025-06-27
3217,1562,144,1,2025-06-27
3218,1562,97,2,2025-06-27
3219,1563,98,4,2025-05-20
3220,1563,180,2,2025-05-20
3221,1563,98,2,2025-05-20
3222,1565,151,3,2025-07-22
3223,1566,162,1,2025-07-17
3224,1567,74,1,2024-08-21
3225,1567,52,3,2024-08-21
3226,1567,42,3,2024-08-21
3227,1568,80,3,2025-06-09
3228,1568,92,5,2025-06-09
3229,1568,164,1,2025-06-09
3230,1568,161,4,2025-06-09
3231,1569,88,2,2024-11-17
3232,1570,68,1,2025-03-13
3233,1570,148,3,2025-03-13
3234,1570,134,2,2025-03-13
3235,1570,105,4,2025-03-13
3236,1571,108,5,2024-09-10
3237,1573,87,1,2025-07-05
3238,1573,117,4,2025-07-05
3239,1573,14,4,2025-07-05
3240,1574,194,2,2024-09-24
3241,1575,65,3,2025-04-17
3242,1575,194,1,2025-04-17
3243,1576,13,3,2025-01-15
3244,1577,52,5,2025-05-25
3245,1577,65,4,2025-05-25
3246,1577,91,2,2025-05-25
3247,1577,147,3,2025-05-25
3248,1579,21,4,2024-12-03
3249,1579,180,4,2024-12-03
3250,1579,114,3,2024-12-03
3251,1579,152,1,2024-12-03
3252,1580,68,3,2024-07-30
3253,1580,12,4,2024-07-30
3254,1580,177,5,2024-07-30
3255,1581,76,5,2025-06-30
3256,1582,81,3,2025-06-20
3257,1583,125,2,2025-01-07
3258,1583,92,1,2025-01-07
3259,1585,134,2,2025-05-10
3260,1585,164,1,2025-05-10
3261,1585,179,4,2025-05-10
3262,1585,181,2,2025-05-10
3263,1587,35,5,2024-12-09
3264,1587,48,1,2024-12-09
3265,1587,116,4,2024-12-09
3266,1590,104,2,2024-10-25
3267,1591,137,1,2024-10-11
3268,1591,183,4,2024-10-11
3269,1591,17,2,2024-10-11
3270,1591,136,2,2024-10-11
3271,1592,14,2,2024-11-24
3272,1594,153,2,2024-10-30
3273,1594,97,3,2024-10-30
3274,1595,80,5,2025-07-15
3275,1595,42,5,2025-07-15
3276,1595,45,4,2025-07-15
3277,1596,151,2,2025-06-07
3278,1596,6,3,2025-06-07
3279,1596,21,4,2025-06-07
3280,1596,144,2,2025-06-07
3281,1598,103,2,2025-04-28
3282,1599,127,1,2024-11-14
3283,1599,95,4,2024-11-14
3284,1601,11,5,2025-05-31
3285,1601,124,5,2025-05-31
3286,1601,89,2,2025-05-31
3287,1601,24,2,2025-05-31
3288,1602,27,1,2025-03-09
3289,1602,38,5,2025-03-09
3290,1602,124,2,2025-03-09
3291,1603,174,4,2025-06-20
3292,1604,35,1,2024-09-01
3293,1604,158,4,2024-09-01
3294,1604,165,5,2024-09-01
3295,1606,140,5,2025-04-06
3296,1606,115,5,2025-04-06
3297,1607,55,3,2025-03-23
3298,1609,17,5,2025-01-27
3299,1609,132,2,2025-01-27
3300,1609,159,1,2025-01-27
3301,1611,37,4,2025-01-29
3302,1611,88,4,2025-01-29
3303,1611,143,2,2025-01-29
3304,1611,11,3,2025-01-29
3305,1612,95,3,2024-10-29
3306,1612,138,5,2024-10-29
3307,1613,200,1,2025-04-01
3308,1613,191,5,2025-04-01
3309,1613,29,5,2025-04-01
3310,1614,74,2,2025-01-03
3311,1614,132,2,2025-01-03
3312,1614,199,1,2025-01-03
3313,1614,88,1,2025-01-03
3314,1617,176,2,2024-11-05
3315,1617,52,1,2024-11-05
3316,1617,112,3,2024-11-05
3317,1617,47,3,2024-11-05
3318,1618,115,2,2025-05-13
3319,1618,93,2,2025-05-13
3320,1618,77,2,2025-05-13
3321,1619,87,1,2025-06-15
3322,1619,178,4,2025-06-15
3323,1619,198,1,2025-06-15
3324,1619,42,1,2025-06-15
3325,1620,162,3,2025-07-07
3326,1620,165,2,2025-07-07
3327,1620,72,3,2025-07-07
3328,1621,186,5,2025-05-01
3329,1621,93,2,2025-05-01
3330,1621,192,1,2025-05-01
3331,1621,82,5,2025-05-01
3332,1622,39,2,2024-08-18
3333,1622,106,5,2024-08-18
3334,1623,94,5,2024-09-05
3335,1623,36,1,2024-09-05
3336,1623,129,1,2024-09-05
3337,1624,4,5,2025-02-24
3338,1625,41,4,2025-03-18
3339,1625,82,5,2025-03-18
3340,1625,94,3,2025-03-18
3341,1625,96,4,2025-03-18
3342,1626,63,5,2025-06-12
3343,1626,87,1,2025-06-12
3344,1627,187,2,2025-07-22
3345,1628,83,4,2025-05-20
3346,1629,165,5,2025-06-28
3347,1629,163,2,2025-06-28
3348,1629,69,3,2025-06-28
3349,1629,77,4,2025-06-28
3350,1630,127,1,2025-01-20
3351,1630,73,1,2025-01-20
3352,1630,191,3,2025-01-20
3353,1630,189,1,2025-01-20
3354,1631,86,2,2025-05-25
3355,1631,189,4,2025-05-25
3356,1631,193,1,2025-05-25
3357,1633,21,5,2025-05-04
3358,1634,192,3,2024-07-26
3359,1634,18,5,2024-07-26
3360,1634,87,3,2024-07-26
3361,1634,62,1,2024-07-26
3362,1636,170,1,2025-03-16
3363,1636,171,4,2025-03-16
3364,1636,22,4,2025-03-16
3365,1637,148,4,2024-12-24
3366,1637,58,3,2024-12-24
3367,1638,61,5,2024-08-08
3368,1638,99,4,2024-08-08
3369,1639,87,1,2024-11-30
3370,1639,76,5,2024-11-30
3371,1639,103,5,2024-11-30
3372,1639,165,2,2024-11-30
3373,1640,88,4,2024-10-15
3374,1641,7,2,2024-11-18
3375,1641,116,4,2024-11-18
3376,1641,129,1,2024-11-18
3377,1641,27,3,2024-11-18
3378,1643,86,1,2025-03-13
3379,1645,125,2,2024-09-21
3380,1647,60,2,2024-10-18
3381,1647,131,4,2024-10-18
3382,1648,54,4,2025-02-23
3383,1648,67,4,2025-02-23
3384,1648,199,1,2025-02-23
3385,1648,68,1,2025-02-23
3386,1650,2,5,2025-02-11
3387,1651,33,3,2025-02-27
3388,1653,26,5,2025-06-11
3389,1653,154,3,2025-06-11
3390,1654,124,4,2025-04-26
3391,1655,100,2,2025-06-18
3392,1655,149,2,2025-06-18
3393,1656,99,5,2025-07-23
3394,1656,1,3,2025-07-23
3395,1656,68,3,2025-07-23
3396,1656,67,3,2025-07-23
3397,1657,22,4,2024-08-27
3398,1658,121,1,2025-02-02
3399,1659,152,5,2025-06-06
3400,1659,93,5,2025-06-06
3401,1659,136,4,2025-06-06
3402,1659,29,4,2025-06-06
3403,1660,116,1,2024-10-16
3404,1660,73,3,2024-10-16
3405,1661,83,5,2025-06-25
3406,1661,107,1,2025-06-25
3407,1661,106,2,2025-06-25
3408,1664,124,4,2025-06-18
3409,1664,168,5,2025-06-18
3410,1665,128,5,2025-07-15
3411,1665,43,5,2025-07-15
3412,1666,68,1,2024-10-11
3413,1666,70,3,2024-10-11
3414,1667,40,4,2025-06-30
3415,1671,38,3,2025-07-11
3416,1671,40,5,2025-07-11
3417,1672,152,3,2024-11-04
3418,1672,26,5,2024-11-04
3419,1672,160,2,2024-11-04
3420,1672,111,1,2024-11-04
3421,1674,13,5,2024-12-10
3422,1674,142,4,2024-12-10
3423,1674,60,3,2024-12-10
3424,1675,84,3,2025-02-02
3425,1675,181,4,2025-02-02
3426,1675,52,5,2025-02-02
3427,1675,84,3,2025-02-02
3428,1676,21,5,2024-10-20
3429,1676,71,3,2024-10-20
3430,1677,123,1,2025-04-02
3431,1677,45,1,2025-04-02
3432,1677,47,5,2025-04-02
3433,1678,25,2,2025-06-04
3434,1678,21,1,2025-06-04
3435,1678,54,2,2025-06-04
3436,1679,30,5,2024-08-05
3437,1679,31,5,2024-08-05
3438,1679,186,2,2024-08-05
3439,1680,119,1,2025-04-30
3440,1680,136,1,2025-04-30
3441,1681,190,1,2024-08-21
3442,1681,27,1,2024-08-21
3443,1682,170,5,2025-04-11
3444,1682,101,1,2025-04-11
3445,1682,153,5,2025-04-11
3446,1682,108,3,2025-04-11
3447,1683,106,1,2025-05-19
3448,1683,79,5,2025-05-19
3449,1684,47,2,2024-12-13
3450,1685,18,4,2024-12-17
3451,1687,37,1,2024-08-22
3452,1688,188,5,2024-11-09
3453,1688,142,5,2024-11-09
3454,1688,104,5,2024-11-09
3455,1688,121,1,2024-11-09
3456,1689,42,5,2024-09-06
3457,1689,31,4,2024-09-06
3458,1689,3,5,2024-09-06
3459,1690,11,1,2025-03-06
3460,1690,14,4,2025-03-06
3461,1690,60,1,2025-03-06
3462,1691,163,5,2025-02-19
3463,1691,25,5,2025-02-19
3464,1692,73,5,2024-09-20
